bug_id,creation_date,component_name,product_name,short_description,long_description,assignee_name,reporter_name,resolution_category,resolution_code,status_category,status_code,update_date,quantity_of_votes,quantity_of_comments,resolution_date,bug_fix_time,severity_category,severity_code
CORE-499777,2009-06-22,DOM: Core & HTML,CORE,Cannot convert WrappedNative to function (NS_ERROR_XPC_CANT_CONVERT_WN_TO_FUN),"User-Agent:       Mozilla/5.0 (Macintosh U PPC Mac OS X 10.4 en-US rv:1.9.2a1pre) Gecko/20090621 Minefield/3.6a1pre
Build Identifier: Mozilla/5.0 (Macintosh U PPC Mac OS X 10.4 en-US rv:1.9.2a1pre) Gecko/20090622 Minefield/3.6a1pre

Get this bug every time I try to extend Event using MooTools or jQuery with the nightly builds since the 22nd of June:

exception: [Exception... Cannot convert WrappedNative to function  nsresult: 0x8057000d (NS_ERROR_XPC_CANT_CONVERT_WN_TO_FUN)  location: JS frame :: http://xxx/js/main_mootools_core.js :: anonymous :: line 2028  data: no]

The 21st is dandy so I checked the checkins for that night and it appears to be because of this:

http://hg.mozilla.org/mozilla-central/rev/dca035c2bb32

That changeset links to a private bug #498897 which I'm guessing is hidden for security reasons.

Reproducible: Always

Steps to Reproduce:
1. Navigate to http://www.stufftodo.com.au/.
2. Submit the form on the home page which searches the map.
3. The JavaScript should catch the form submit event using MooTools.
Actual Results:  
Seems to crash and burn on most event handlers with the above error.

Expected Results:  
Should catch the event and continue executing the JavaScript.

Seems to point to this line in MooTools Core the line it fails on every time:


event = new Event(event self.getWindow())

which is inside the AddEvent method that gets tacked onto Element Document and Window.",peterv,nathan,worksforme,1,resolved,4,2019-03-13,1,22,2009-06-24,2,normal,2
CORE-26238,2000-02-02,Networking,CORE,GETURL command that downloads an URL,"This is not a bug but a suggestion. The command line program GETURL should have 
an option to download not only binary data but ASCII as well.",gagan,poursal,worksforme,1,resolved,4,2002-12-16,0,3,2000-05-24,112,normal,2
BUGZILLA-149246,2002-06-05,Query/Bug List,BUGZILLA,need to be able to specify relative dates in days,"beeing able to specify relative dates allows savings of queries for the last
week or periods back.

syntax: -?\d+[dD]     (-20d means 20 days back 20D the same)",michael,michael,worksforme,1,resolved,4,2012-12-18,0,19,2002-07-09,34,normal,2
TECH_EVANGELISM_GRAVEYARD-815190,2012-11-26,English Other,TECH_EVANGELISM_GRAVEYARD,FF17 breaks page editor in Site Executive 2011 CMS,"Site Executive is a web-based web content management system. SE 2011 works in FF 2 through 16 (and IE 7-9). However its WYSIWYG page editor errors out in FF 17 with:

Error: TypeError: document.getElementById(...) is null Source File: http://SITENAME/sm/tabmodule.cfm?CurrentMode=EDIT
Line: 153

I don't know if the real error is in SE or FF. I contacted the company a few weeks ago but now that FF 17 is in live release I want to note the regression.",english-other,francis.uy,worksforme,1,resolved,4,2015-04-19,0,4,2012-11-30,4,normal,2
CORE_GRAVEYARD-12985,1999-09-01,Tracking,CORE_GRAVEYARD,Uber Mac software conflicts tracking bug,This bug is designed to track software conflicts on Mac.,chofmann,sfraser_bugs,worksforme,1,resolved,4,2017-02-03,0,11,2003-08-11,1440,normal,2
WEBSITES-519124,2009-09-27,Mozilla Community Sites,WEBSITES,Create WordPress plugin which will get actual download links for Mozilla applications,"One operation which do local communities on local websites with every release of Firefox or Thunderbird is update download links to newer version. 

It would be good to create script/plugin for WordPress which would check regurarly some source (RSS XML file...) and detect if new version of Firefox or Thunderbird is available.

Goal is to have way how to have links to actual versions of Mozilla applications automatically on local community websites.

At this moment we have (Mozilla.sk and Mozilla.cz) plugin for WordPress for managing downloads but we must do all manually.",mstanke,pcvrcek,worksforme,1,resolved,4,2015-03-31,0,17,2015-03-31,2011,normal,2
CORE-514351,2009-09-02,DOM: Core & HTML,CORE,support HandheldFriendly meta tag,When a page specifies this we shouldn't scale the page just fit to actual screen width.,lassey,lassey,worksforme,1,resolved,4,2019-03-13,0,13,2009-09-14,12,normal,2
SEAMONKEY-219064,2003-09-12,UI Design,SEAMONKEY,Popup blocking fails on custom script using setTimeout,"User-Agent:       Mozilla/5.0 (Windows U Windows NT 5.1 en-US rv:1.5b MultiZilla v1.5.0.1) Gecko/20030827
Build Identifier: Mozilla/5.0 (Windows U Windows NT 5.1 en-US rv:1.5b MultiZilla v1.5.0.1) Gecko/20030827

it seems that when the page of 
http://edition.cnn.com/2003/SHOWBIZ/TV/09/12/ritter.obit/index.html is finished
loaded it is able to popup window that the popup blocker does not seem to
identify that it was raised. it seems (inside the site script) that it uses
custom popup window script.
I do not know if can i call it a bug it might be a new way that sites found how
to popup windows regardless of popup blocker....

Reproducible: Always

Steps to Reproduce:
1.Load the site  http://edition.cnn.com/2003/SHOWBIZ/TV/09/12/ritter.obit/index.html
2. waite for the page finish loading


Actual Results:  
there will be a popup window that the blocker is not detect.

Expected Results:  
find the popup window and disable it popup.

it seems that i'm unable to tell the browser to block the new window i think
this feture shoul be on any new window that the user did not open with the
menu/keyboards.",jag+mozilla,idokan,worksforme,1,resolved,4,2006-03-12,0,24,2004-11-16,431,normal,2
CORE-167601,2002-09-09,Plug-ins,CORE,[object] Support ,"Submitting bug to track the coding to support pluginspage in param element.

The param element coding:


The default plug-in functionality should be the same as with the embed element
and the codebase attribute hack. This is to provide a mechanism to phase out the
codebade attribute hack.",peterl-bugs,rubydoo123,worksforme,1,resolved,4,2002-09-25,0,11,2002-09-25,16,normal,2
RELEASE_ENGINEERING-385268,2007-06-20,General,RELEASE_ENGINEERING,Firefox Mac unit test tinderbox (qm-xserve01) is dead,Not sure what's going on here but we need to get this box back up and running ASAP. sayrer suggested a reboot.,reed,ispiked,worksforme,1,resolved,4,2013-08-12,0,4,2007-06-20,0,blocker,6
OTHER_APPLICATIONS-340232,2006-06-03,ChatZilla,OTHER_APPLICATIONS,Automatically do /whowas when /whois says nick unknown,"[shamelessly stolen from irssi]

When doing a /whois if the nick is declared unknown do a /whowas nick 1 automatically. This will mean we can get away with always showing only Who Is on the context menu as well.",gijskruitbosch+bugs,bugzilla-mozilla-20000923,worksforme,1,resolved,4,2006-12-07,1,4,2006-11-06,156,minor,2
BUGZILLA-289455,2005-04-07,Installation & Upgrading,BUGZILLA,products.classification_id has a different definition in an upgraded database than in a brand-new database,"The bugzilla-tip install on landfill has a classification_id with this
definition in the products table:

classification_id smallint(6) default '1'

Whereas the Schema creates classification_id with this definition:

classification_id smallint(6) NOT NULL default '1'

This only happens when we create the raw database not when we add
classifications to an old install for some reason.",altlist,mkanat,worksforme,1,resolved,4,2005-04-11,0,7,2005-04-11,4,normal,2
TECH_EVANGELISM_GRAVEYARD-153685,2002-06-23,English US,TECH_EVANGELISM_GRAVEYARD,Content negotiation sends Mozilla an XSLT transformation instead of document,"The W3C has links to http://www.w3.org/DOM/faq as opposed to
http://www.w3.org/DOM/faq.html. They also have other resources there:
http://www.w3.org/DOM/faq.xml and http://www.w3.org/DOM/faq.xsl. Apparently
they also have mod_negotiation enabled.

As a result they serve the XSLT transformation sheet when Mozilla requests
http://www.w3.org/DOM/faq

The right thing to do would be serving the HTML file (accomplished by setting
the source quality of the other files to zero or by moving/renaming them). It
doesn't make sense to serve the transformation file because the transformation
is not an alternate version of the document. It does not make sense to serve the
source XML file because it uses a private vocabulary and therefore can not be
rendered in a useful way by a user agent that does not have a priori knowledge
about that vocabulary.

Mozilla prefers the XML content types over text/html (in the HTTP Accept
header) but only in order to receive documents marked up using vocabularies
that an user agent can be can be expected to have a priori knowledge about (eg.
XHTML and MathML).",doronr,hsivonen,worksforme,1,resolved,4,2015-04-19,0,13,2002-11-27,157,major,4
CORE-438702,2008-06-11,Canvas: 2D,CORE,Canvas text baselines not fully implemented,The textBaseline attribute of Canvas is not fully implemented. The ideographic and hanging baselines are currently silently treated as the alphabetic baseline due to lack of font metric support.,jag+mozilla,zantifon,worksforme,1,resolved,4,2016-12-25,1,13,2011-03-23,1015,normal,2
BUGZILLA-275637,2004-12-21,Email Notifications,BUGZILLA,Templatise 'voteremovedmail' email,"The 'voterremovedmail' param should instead be a template.

See bug 84876 for hints and possible code for this.",emmanuel,mkanat,worksforme,1,resolved,4,2006-04-04,0,12,2006-04-04,469,normal,2
MOZILLA.ORG_GRAVEYARD-443022,2008-07-01,Server Operations,MOZILLA.ORG_GRAVEYARD,Add Firefox 2.0.0.15 to stats,Please add Firefox 2.0.0.15 to our stats. FirefoxActiveUserCountByVersion Firefox20DownloadsByVersion etc.,chizu,samuel.sidler+old,worksforme,1,resolved,4,2015-03-12,0,2,2008-07-01,0,normal,2
FIREFOX-302050,2005-07-25,General,FIREFOX,Want realtime spell checking mechanism.,"User-Agent:       Mozilla/5.0 (X11 U Linux i686 en-US rv:1.7.8) Gecko/20050511 Firefox/1.0.4
Build Identifier: Mozilla/5.0 (X11 U Linux i686 en-US rv:1.7.8) Gecko/20050511 Firefox/1.0.4

We are close to having the editor used in form  tags having real time
spell checking.  This work has been done for Thunderbird in
https://bugzilla.mozilla.org/show_bug.cgi?id=58612 so it should be pretty easy
for someone acomplished in Mozilla hacking to get this going for Firefox too.


Reproducible: Always

Steps to Reproduce:



Expected Results:  
When a  is displayed in a web page spell check the words as the user
types them.  Perhaps tie this to an attribute on the  at first (an
extension can optionally turn on this attribute for all .",brettw,gmatta,worksforme,1,resolved,4,2008-05-11,2,100,2005-12-05,133,normal,2
MOZILLA.ORG-246002,2004-06-09,Repository Account Requests,MOZILLA.ORG,webtree CVS account for YAMAGUCHI Satoru - syamagu@mozilla.gr.jp,"User-Agent:       Mozilla/5.0 (Windows U Windows NT 5.0 en-US rv:1.6) Gecko/20040206 Firefox/0.8
Build Identifier: Mozilla/5.0 (Windows U Windows NT 5.0 en-US rv:1.6) Gecko/20040206 Firefox/0.8

I would like to obtain a cvs access so that I can pull the documents available
under mozilla.org for the Mozilla-gumi Japanese Translation Project.

For details see
http://groups.google.com/groups?dq=&hl=en&lr=&ie=UTF-8&threadm=ca5a0a%247it2%40ripley.netscape.com&prev=/groups%3Fhl%3Den%26lr%3D%26ie%3DUTF-8%26q%3Dnetscape.public.mozilla.documentation%26btnG%3DSearch

Reproducible: Always
Steps to Reproduce:
1.
2.
3.",mozillamarcia.knous,syamagu.ml,worksforme,1,resolved,4,2004-06-18,0,12,2004-06-18,9,normal,2
NSS-183350,2002-12-03,Libraries,NSS,Rev. 1.4 of lib/softoken/fipstest.c broke Mac build and introduced compiler warnings on other platforms.,"In rev. 1.4 of lib/softoken/fipstest.c the const modifier
was added to several unsigned char arrays.  These arrays are
used to initialize the 'data' fields of some SECItem structure
passed as the 'input' argument to RSA_Sign or passed as the
'hash' argument to RSA_CheckSign.  All three of these have
the 'unsigned char *' type.  Therefore it is problematic to
set them to const unsigned char arrays.  These are compiler
errors on the Mac and compiler warnings on other platforms.",nelson,wtc,worksforme,1,resolved,4,2002-12-03,0,5,2002-12-03,0,normal,2
CALENDAR-210645,2003-06-25,Sunbird Only,CALENDAR,printDialog.xul can not be localized,"Pointed by Martin Srebotnjak in newsgroup :
> 5) Print active calendars: new window's title Print A Calendar string is
> missing as are the following strings: Select your options below and use
> OK to print Select View to Print List Selected Events",belhaire,belhaire,worksforme,1,resolved,4,2006-07-19,0,5,2003-06-26,1,normal,2
TOOLKIT-215467,2003-08-07,Downloads API,TOOLKIT,Download System Upgrade Phase 2,"This bug is to track Download System Upgrade Phase 2 - which covers the download
manager and progress windows.",bugs,bugs,worksforme,1,resolved,4,2012-01-14,1,6,2003-12-01,116,normal,2
CORE-368477,2007-01-28,XPCOM,CORE,Unsuitable behaviour when $HOME is not set,"(I've also heard of crashes but I'm not quite sure about this)

When $HOME is not set the application whatever it may be tries to find the profile in a /.$VENDOR/ directory for example.

Basically the main problem is that GetUnixHomeDir (http://lxr.mozilla.org/seamonkey/source/xpcom/io/SpecialSystemDirectory.cpp#222) just tries to get the HOME environment variable without a fallback. If HOME is not set it should use getpwuid(getuid())->pw_dir (or the NSPR equivalent if there is any).

Speaking of this function it's strange that VMS uses getenv while others use PR_GetEnv probably something that should be corrected.

I also found several places that use the HOME environment variable such as http://lxr.mozilla.org/seamonkey/source/xpcom/io/nsAppFileLocationProvider.cpp#378 or http://lxr.mozilla.org/seamonkey/source/toolkit/xre/nsXREDirProvider.cpp#951 they probably should use the GetUnixHomeDir instead.",mh+mozilla,mh+mozilla,worksforme,1,resolved,4,2010-04-29,0,4,2010-04-29,1187,normal,2
MOZILLA.ORG-367193,2007-01-16,CVS: Administration,MOZILLA.ORG,Need r= added to cvs log msg,"mozilla/js/src/jsfun.c   3.174
Log message should be:
Bug 314874: Function.call/apply pass thisArg.valueOf() as this value when thisArg is not a primitive r=brendan",justdave,crowderbt,worksforme,1,resolved,4,2007-01-17,0,2,2007-01-17,1,normal,2
